dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,generated_tokens,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,logical_kv_ratio_per_layer,fallback_rate,normal_chunk_count_total,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,total_actual_pread_bytes,static_score_calls,query_score_calls,diversity_calls,selection_mode,selected_chunk_ids_per_layer,separator_policy,reordered_prefix_store_validated,n_raters
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n494918,201185759,What's the boy looking at?,Frisbee,"[""frisbee""]",1.0,5,0.2086854074150324,129.92535764351487,50.50102563109249,215.84953798446804,36.850336007773876,252.74141097906977,73.06152093224227,325.80293191131204,327155712,576,65,159.25151424016804,0.0,9.0,37,0.24324324324324326,0.2521391369047619,"[0.24489795918367346, 0.24489795918367346, 0.25552721088435376, 0.24489795918367346, 0.24702380952380953, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.2495748299319728, 0.2461734693877551, 0.25595238095238093, 0.2602040816326531, 0.2568027210884354, 0.258078231292517, 0.25595238095238093, 0.258078231292517, 0.2576530612244898, 0.25595238095238093, 0.25552721088435376, 0.258078231292517, 0.2576530612244898, 0.25, 0.25637755102040816, 0.2576530612244898, 0.2576530612244898, 0.2576530612244898, 0.25552721088435376, 0.25637755102040816]",0.0,288,301989888,25165824,64,1,327155712,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n494918,201185759,What's the boy looking at?,Frisbee,"[""frisbee""]",1.0,5,16.302759177051485,191.09397334977984,58.14965639729053,308.870860026218,43.464407906867564,352.3979699239135,73.87927500531077,426.27724492922425,325844992,576,269,228.04974985774606,0.0,9.0,37,0.24324324324324326,0.25276360544217685,"[0.24489795918367346, 0.23809523809523808, 0.24872448979591838, 0.2461734693877551, 0.24277210884353742, 0.24702380952380953, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.2461734693877551, 0.24489795918367346, 0.2512755102040816, 0.25255102040816324, 0.2512755102040816, 0.2568027210884354, 0.2614795918367347, 0.2585034013605442, 0.25892857142857145, 0.25892857142857145, 0.25977891156462585, 0.2602040816326531, 0.2568027210884354, 0.25892857142857145, 0.25170068027210885, 0.2542517006802721, 0.25297619047619047, 0.2585034013605442, 0.258078231292517, 0.2602040816326531, 0.2576530612244898, 0.2585034013605442, 0.2576530612244898]",0.0,288,300679168,25165824,268,1,325844992,32,0,32,static_diverse,"[[0, 1, 4, 5, 6, 11, 14, 15, 33], [0, 1, 2, 3, 4, 5, 7, 15, 36], [0, 1, 2, 3, 4, 7, 10, 11, 36], [0, 1, 2, 3, 4, 5, 6, 22, 23], [0, 1, 2, 3, 4, 5, 6, 31, 36], [0, 1, 2, 3, 4, 6, 7, 33, 35], [0, 1, 2, 3, 4, 5, 6, 24, 32], [0, 1, 2, 3, 4, 5, 6, 31, 35], [0, 1, 2, 3, 4, 5, 6, 26, 30], [0, 1, 2, 3, 4, 5, 11, 28, 31], [0, 1, 2, 3, 4, 5, 6, 29, 35], [0, 1, 2, 3, 5, 7, 8, 18, 26], [0, 2, 3, 4, 5, 6, 9, 27, 33], [0, 1, 3, 4, 5, 6, 7, 30, 33], [0, 1, 2, 3, 4, 5, 10, 15, 26], [0, 1, 2, 3, 4, 5, 7, 24, 33], [0, 1, 2, 5, 7, 8, 13, 24, 35], [0, 1, 5, 6, 8, 9, 13, 24, 35], [0, 1, 3, 4, 5, 7, 10, 22, 35], [0, 1, 2, 3, 5, 9, 12, 31, 35], [0, 1, 2, 3, 5, 7, 8, 22, 30], [0, 1, 2, 3, 4, 5, 11, 19, 30], [0, 1, 2, 3, 4, 5, 6, 27, 33], [0, 1, 2, 3, 4, 5, 7, 23, 36], [0, 1, 2, 3, 4, 5, 6, 22, 36], [0, 1, 2, 3, 4, 5, 6, 25, 27], [0, 1, 2, 3, 4, 6, 7, 24, 35], [0, 1, 2, 3, 5, 6, 8, 26, 27], [0, 1, 2, 3, 4, 5, 11, 34, 35], [0, 1, 2, 3, 4, 7, 10, 27, 35], [0, 2, 3, 4, 6, 12, 14, 28, 34], [0, 1, 2, 3, 4, 7, 12, 29, 32]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n494918,201185941,Are the trees behind a frisbee?,Yes,"[""yes""]",1.0,2,,449.0642200689763,,,731.7647429881617,736.9139030342922,19.436551025137305,756.3504540594295,1233125376,2368,64,,683.504271088168,,,1.0,1.0,null,0.0,,1233125376,0,64,0,1233125376,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n494918,201185941,Are the trees behind a frisbee?,Yes,"[""yes""]",1.0,2,0.22021611221134663,130.91600476764143,50.23065989371389,215.29145096428692,44.972095056436956,260.32526895869523,18.494745017960668,278.8200139766559,327155712,576,65,159.11938739009202,0.0,9.0,37,0.24324324324324326,0.2521391369047619,"[0.24489795918367346, 0.24489795918367346, 0.25552721088435376, 0.24489795918367346, 0.24702380952380953, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.2495748299319728, 0.2461734693877551, 0.25595238095238093, 0.2602040816326531, 0.2568027210884354, 0.258078231292517, 0.25595238095238093, 0.258078231292517, 0.2576530612244898, 0.25595238095238093, 0.25552721088435376, 0.258078231292517, 0.2576530612244898, 0.25, 0.25637755102040816, 0.2576530612244898, 0.2576530612244898, 0.2576530612244898, 0.25552721088435376, 0.25637755102040816]",0.0,288,301989888,25165824,64,1,327155712,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n494918,201185941,Are the trees behind a frisbee?,Yes,"[""yes""]",1.0,2,17.58100383449346,195.54618175607175,60.68984139710665,318.14677093643695,52.47408302966505,370.6804739776999,19.60146299097687,390.28193696867675,325844992,576,269,233.6927658179775,0.0,9.0,37,0.24324324324324326,0.25276360544217685,"[0.24489795918367346, 0.23809523809523808, 0.24872448979591838, 0.2461734693877551, 0.24277210884353742, 0.24702380952380953, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.2461734693877551, 0.24489795918367346, 0.2512755102040816, 0.25255102040816324, 0.2512755102040816, 0.2568027210884354, 0.2614795918367347, 0.2585034013605442, 0.25892857142857145, 0.25892857142857145, 0.25977891156462585, 0.2602040816326531, 0.2568027210884354, 0.25892857142857145, 0.25170068027210885, 0.2542517006802721, 0.25297619047619047, 0.2585034013605442, 0.258078231292517, 0.2602040816326531, 0.2576530612244898, 0.2585034013605442, 0.2576530612244898]",0.0,288,300679168,25165824,268,1,325844992,32,0,32,static_diverse,"[[0, 1, 4, 5, 6, 11, 14, 15, 33], [0, 1, 2, 3, 4, 5, 7, 15, 36], [0, 1, 2, 3, 4, 7, 10, 11, 36], [0, 1, 2, 3, 4, 5, 6, 22, 23], [0, 1, 2, 3, 4, 5, 6, 31, 36], [0, 1, 2, 3, 4, 6, 7, 33, 35], [0, 1, 2, 3, 4, 5, 6, 24, 32], [0, 1, 2, 3, 4, 5, 6, 31, 35], [0, 1, 2, 3, 4, 5, 6, 26, 30], [0, 1, 2, 3, 4, 5, 11, 28, 31], [0, 1, 2, 3, 4, 5, 6, 29, 35], [0, 1, 2, 3, 5, 7, 8, 18, 26], [0, 2, 3, 4, 5, 6, 9, 27, 33], [0, 1, 3, 4, 5, 6, 7, 30, 33], [0, 1, 2, 3, 4, 5, 10, 15, 26], [0, 1, 2, 3, 4, 5, 7, 24, 33], [0, 1, 2, 5, 7, 8, 13, 24, 35], [0, 1, 5, 6, 8, 9, 13, 24, 35], [0, 1, 3, 4, 5, 7, 10, 22, 35], [0, 1, 2, 3, 5, 9, 12, 31, 35], [0, 1, 2, 3, 5, 7, 8, 22, 30], [0, 1, 2, 3, 4, 5, 11, 19, 30], [0, 1, 2, 3, 4, 5, 6, 27, 33], [0, 1, 2, 3, 4, 5, 7, 23, 36], [0, 1, 2, 3, 4, 5, 6, 22, 36], [0, 1, 2, 3, 4, 5, 6, 25, 27], [0, 1, 2, 3, 4, 6, 7, 24, 35], [0, 1, 2, 3, 5, 6, 8, 26, 27], [0, 1, 2, 3, 4, 5, 11, 34, 35], [0, 1, 2, 3, 4, 7, 10, 27, 35], [0, 2, 3, 4, 6, 12, 14, 28, 34], [0, 1, 2, 3, 4, 7, 12, 29, 32]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n494918,201185777,Do the shorts made out of cotton look orange and long?,Yes,"[""no""]",0.0,2,,456.72869961708784,,,829.9207470845431,835.0991010665894,19.155830959789455,854.2549320263788,1233125376,2368,64,,782.6752451946959,,,1.0,1.0,null,0.0,,1233125376,0,64,0,1233125376,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n494918,201185777,Do the shorts made out of cotton look orange and long?,Yes,"[""no""]",0.0,2,0.2137795090675354,127.97054089605808,50.1258575823158,213.55000999756157,45.339357922784984,258.94973799586296,18.13625101931393,277.0859890151769,327155712,576,65,157.2625938570127,0.0,9.0,37,0.24324324324324326,0.2521391369047619,"[0.24489795918367346, 0.24489795918367346, 0.25552721088435376, 0.24489795918367346, 0.24702380952380953, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.2495748299319728, 0.2461734693877551, 0.25595238095238093, 0.2602040816326531, 0.2568027210884354, 0.258078231292517, 0.25595238095238093, 0.258078231292517, 0.2576530612244898, 0.25595238095238093, 0.25552721088435376, 0.258078231292517, 0.2576530612244898, 0.25, 0.25637755102040816, 0.2576530612244898, 0.2576530612244898, 0.2576530612244898, 0.25552721088435376, 0.25637755102040816]",0.0,288,301989888,25165824,64,1,327155712,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n494918,201185777,Do the shorts made out of cotton look orange and long?,Yes,"[""no""]",0.0,2,16.538527910597622,193.1494950549677,58.33157082088292,311.0247020376846,42.085592984221876,353.1705610221252,18.825705046765506,371.9962660688907,325844992,576,269,229.81296211946756,0.0,9.0,37,0.24324324324324326,0.25276360544217685,"[0.24489795918367346, 0.23809523809523808, 0.24872448979591838, 0.2461734693877551, 0.24277210884353742, 0.24702380952380953, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.2461734693877551, 0.24489795918367346, 0.2512755102040816, 0.25255102040816324, 0.2512755102040816, 0.2568027210884354, 0.2614795918367347, 0.2585034013605442, 0.25892857142857145, 0.25892857142857145, 0.25977891156462585, 0.2602040816326531, 0.2568027210884354, 0.25892857142857145, 0.25170068027210885, 0.2542517006802721, 0.25297619047619047, 0.2585034013605442, 0.258078231292517, 0.2602040816326531, 0.2576530612244898, 0.2585034013605442, 0.2576530612244898]",0.0,288,300679168,25165824,268,1,325844992,32,0,32,static_diverse,"[[0, 1, 4, 5, 6, 11, 14, 15, 33], [0, 1, 2, 3, 4, 5, 7, 15, 36], [0, 1, 2, 3, 4, 7, 10, 11, 36], [0, 1, 2, 3, 4, 5, 6, 22, 23], [0, 1, 2, 3, 4, 5, 6, 31, 36], [0, 1, 2, 3, 4, 6, 7, 33, 35], [0, 1, 2, 3, 4, 5, 6, 24, 32], [0, 1, 2, 3, 4, 5, 6, 31, 35], [0, 1, 2, 3, 4, 5, 6, 26, 30], [0, 1, 2, 3, 4, 5, 11, 28, 31], [0, 1, 2, 3, 4, 5, 6, 29, 35], [0, 1, 2, 3, 5, 7, 8, 18, 26], [0, 2, 3, 4, 5, 6, 9, 27, 33], [0, 1, 3, 4, 5, 6, 7, 30, 33], [0, 1, 2, 3, 4, 5, 10, 15, 26], [0, 1, 2, 3, 4, 5, 7, 24, 33], [0, 1, 2, 5, 7, 8, 13, 24, 35], [0, 1, 5, 6, 8, 9, 13, 24, 35], [0, 1, 3, 4, 5, 7, 10, 22, 35], [0, 1, 2, 3, 5, 9, 12, 31, 35], [0, 1, 2, 3, 5, 7, 8, 22, 30], [0, 1, 2, 3, 4, 5, 11, 19, 30], [0, 1, 2, 3, 4, 5, 6, 27, 33], [0, 1, 2, 3, 4, 5, 7, 23, 36], [0, 1, 2, 3, 4, 5, 6, 22, 36], [0, 1, 2, 3, 4, 5, 6, 25, 27], [0, 1, 2, 3, 4, 6, 7, 24, 35], [0, 1, 2, 3, 5, 6, 8, 26, 27], [0, 1, 2, 3, 4, 5, 11, 34, 35], [0, 1, 2, 3, 4, 7, 10, 27, 35], [0, 2, 3, 4, 6, 12, 14, 28, 34], [0, 1, 2, 3, 4, 7, 12, 29, 32]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n494918,201185793,Do the shorts have short length?,Yes,"[""yes""]",1.0,2,,436.4314142148942,,,715.2736409334466,720.5487779574469,18.930429010652006,739.4792069680989,1233125376,2368,64,,667.2388691222295,,,1.0,1.0,null,0.0,,1233125376,0,64,0,1233125376,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n494918,201185793,Do the shorts have short length?,Yes,"[""yes""]",1.0,2,0.24489802308380604,130.60581940226257,53.948309854604304,223.40518899727613,42.79667802620679,266.26290392596275,19.022078020498157,285.2849819464609,327155712,576,65,159.43913091905415,0.0,9.0,37,0.24324324324324326,0.2521391369047619,"[0.24489795918367346, 0.24489795918367346, 0.25552721088435376, 0.24489795918367346, 0.24702380952380953, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.2495748299319728, 0.2461734693877551, 0.25595238095238093, 0.2602040816326531, 0.2568027210884354, 0.258078231292517, 0.25595238095238093, 0.258078231292517, 0.2576530612244898, 0.25595238095238093, 0.25552721088435376, 0.258078231292517, 0.2576530612244898, 0.25, 0.25637755102040816, 0.2576530612244898, 0.2576530612244898, 0.2576530612244898, 0.25552721088435376, 0.25637755102040816]",0.0,288,301989888,25165824,64,1,327155712,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n494918,201185793,Do the shorts have short length?,Yes,"[""yes""]",1.0,2,16.87750988639891,191.83633523061872,59.034000150859356,310.9985199989751,57.49815807212144,368.56069206260145,18.59328697901219,387.15397904161364,325844992,576,269,228.7578178802505,0.0,9.0,37,0.24324324324324326,0.25276360544217685,"[0.24489795918367346, 0.23809523809523808, 0.24872448979591838, 0.2461734693877551, 0.24277210884353742, 0.24702380952380953, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.2461734693877551, 0.24489795918367346, 0.2512755102040816, 0.25255102040816324, 0.2512755102040816, 0.2568027210884354, 0.2614795918367347, 0.2585034013605442, 0.25892857142857145, 0.25892857142857145, 0.25977891156462585, 0.2602040816326531, 0.2568027210884354, 0.25892857142857145, 0.25170068027210885, 0.2542517006802721, 0.25297619047619047, 0.2585034013605442, 0.258078231292517, 0.2602040816326531, 0.2576530612244898, 0.2585034013605442, 0.2576530612244898]",0.0,288,300679168,25165824,268,1,325844992,32,0,32,static_diverse,"[[0, 1, 4, 5, 6, 11, 14, 15, 33], [0, 1, 2, 3, 4, 5, 7, 15, 36], [0, 1, 2, 3, 4, 7, 10, 11, 36], [0, 1, 2, 3, 4, 5, 6, 22, 23], [0, 1, 2, 3, 4, 5, 6, 31, 36], [0, 1, 2, 3, 4, 6, 7, 33, 35], [0, 1, 2, 3, 4, 5, 6, 24, 32], [0, 1, 2, 3, 4, 5, 6, 31, 35], [0, 1, 2, 3, 4, 5, 6, 26, 30], [0, 1, 2, 3, 4, 5, 11, 28, 31], [0, 1, 2, 3, 4, 5, 6, 29, 35], [0, 1, 2, 3, 5, 7, 8, 18, 26], [0, 2, 3, 4, 5, 6, 9, 27, 33], [0, 1, 3, 4, 5, 6, 7, 30, 33], [0, 1, 2, 3, 4, 5, 10, 15, 26], [0, 1, 2, 3, 4, 5, 7, 24, 33], [0, 1, 2, 5, 7, 8, 13, 24, 35], [0, 1, 5, 6, 8, 9, 13, 24, 35], [0, 1, 3, 4, 5, 7, 10, 22, 35], [0, 1, 2, 3, 5, 9, 12, 31, 35], [0, 1, 2, 3, 5, 7, 8, 22, 30], [0, 1, 2, 3, 4, 5, 11, 19, 30], [0, 1, 2, 3, 4, 5, 6, 27, 33], [0, 1, 2, 3, 4, 5, 7, 23, 36], [0, 1, 2, 3, 4, 5, 6, 22, 36], [0, 1, 2, 3, 4, 5, 6, 25, 27], [0, 1, 2, 3, 4, 6, 7, 24, 35], [0, 1, 2, 3, 5, 6, 8, 26, 27], [0, 1, 2, 3, 4, 5, 11, 34, 35], [0, 1, 2, 3, 4, 7, 10, 27, 35], [0, 2, 3, 4, 6, 12, 14, 28, 34], [0, 1, 2, 3, 4, 7, 12, 29, 32]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n494918,201185841,What is the color of the frisbee that flies above the ground?,Green,"[""green""]",1.0,2,,403.9980632951483,,,684.854025952518,690.1943129487336,18.868963001295924,709.0632759500295,1233125376,2368,64,,631.9750540424138,,,1.0,1.0,null,0.0,,1233125376,0,64,0,1233125376,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n494918,201185841,What is the color of the frisbee that flies above the ground?,Green,"[""green""]",1.0,2,0.250565935857594,129.99333790503442,55.30409165658057,220.1458680210635,47.20277001615614,267.40856701508164,18.56515498366207,285.9737219987437,327155712,576,65,158.37239904794842,0.0,9.0,37,0.24324324324324326,0.2521391369047619,"[0.24489795918367346, 0.24489795918367346, 0.25552721088435376, 0.24489795918367346, 0.24702380952380953, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.2495748299319728, 0.2461734693877551, 0.25595238095238093, 0.2602040816326531, 0.2568027210884354, 0.258078231292517, 0.25595238095238093, 0.258078231292517, 0.2576530612244898, 0.25595238095238093, 0.25552721088435376, 0.258078231292517, 0.2576530612244898, 0.25, 0.25637755102040816, 0.2576530612244898, 0.2576530612244898, 0.2576530612244898, 0.25552721088435376, 0.25637755102040816]",0.0,288,301989888,25165824,64,1,327155712,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
